contract_id,condition,question_id,question_target,ground_truth,expect_clash,clash_type,validation_passed,total_attempts,hard_reject,hard_reject_reason,accepted_at_attempt,error,rouge_l,bertscore_precision,bertscore_recall,bertscore_f1,latency_rag,latency_extraction,latency_validation,latency_total
040,ovrag,Q3,SecuredLoan / UnsecuredLoan disjointness,CLEAN,False,,True,1,False,,0,,0.2667,0.8275,0.9186,0.8706,1.1953368186950684,6.057300329208374,0.8097360134124756,8.062469244003296
040,ovrag,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLEAN,False,,True,1,False,,0,,0.2727,0.8917,0.91,0.9007,1.070417881011963,4.7607269287109375,0.8931028842926025,6.724431037902832
040,ovrag,Q5,Comprehensive extraction,CLEAN,False,,True,1,False,,0,,0.3778,0.84,0.9132,0.8751,1.9113218784332275,9.176451921463013,0.8520369529724121,11.939922094345093
040,plain,Q1,Loan type classification,CLEAN,False,,,1,False,,,,0.625,0.9259,0.9384,0.9321,1.0580708980560303,0.0,0.0,1.0580799579620361
040,plain,Q2,Party classification,CLEAN,False,,,1,False,,,,0.5556,0.944,0.9384,0.9412,1.2934229373931885,0.0,0.0,1.293431043624878
040,plain,Q3,SecuredLoan / UnsecuredLoan disjointness,CLEAN,False,,,1,False,,,,0.2,0.8248,0.9192,0.8695,1.1615920066833496,0.0,0.0,1.1615967750549316
040,plain,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLEAN,False,,,1,False,,,,0.2791,0.8954,0.9091,0.9022,0.9913418292999268,0.0,0.0,0.9913480281829834
040,plain,Q5,Comprehensive extraction,CLEAN,False,,,1,False,,,,0.3333,0.8193,0.9096,0.8621,2.5443637371063232,0.0,0.0,2.544386148452759
050,ovrag,Q1,Loan type classification,CLEAN,False,,True,1,False,,0,,0.5,0.9037,0.9228,0.9132,0.9114329814910889,3.5528311729431152,1.1021251678466797,5.566480875015259
050,ovrag,Q2,Party classification,CLEAN,False,,True,1,False,,0,,0.4,0.9317,0.9135,0.9225,1.08144211769104,4.116060972213745,1.0009069442749023,6.198595762252808
050,ovrag,Q3,SecuredLoan / UnsecuredLoan disjointness,CLEAN,False,,True,1,False,,0,,0.5,0.9286,0.9396,0.934,0.9941821098327637,5.12402081489563,0.791201114654541,6.909516096115112
050,ovrag,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLEAN,False,,True,1,False,,0,,0.2727,0.8917,0.9059,0.8987,1.3984861373901367,3.917668104171753,0.8652069568634033,6.181445121765137
050,ovrag,Q5,Comprehensive extraction,CLEAN,False,,True,1,False,,0,,0.4,0.8421,0.9174,0.8782,2.5003089904785156,10.29019808769226,0.8825109004974365,13.673164129257202
050,plain,Q1,Loan type classification,CLEAN,False,,,1,False,,,,0.2581,0.8657,0.9143,0.8893,0.9971339702606201,0.0,0.0,0.9971487522125244
050,plain,Q2,Party classification,CLEAN,False,,,1,False,,,,0.4,0.9317,0.9135,0.9225,1.2264111042022705,0.0,0.0,1.2264182567596436
050,plain,Q3,SecuredLoan / UnsecuredLoan disjointness,CLEAN,False,,,1,False,,,,0.55,0.9275,0.9386,0.933,1.134573221206665,0.0,0.0,1.134599208831787
050,plain,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLEAN,False,,,1,False,,,,0.2727,0.8917,0.9059,0.8987,1.2265150547027588,0.0,0.0,1.2265379428863525
050,plain,Q5,Comprehensive extraction,CLEAN,False,,,1,False,,,,0.3656,0.8381,0.9103,0.8727,1.881516933441162,0.0,0.0,1.8817012310028076
061,ovrag,Q1,Loan type classification,CLASH,True,secured_unsecured,True,1,False,,0,,0.5,0.9145,0.9234,0.9189,1.046863079071045,3.1073548793792725,1.2145979404449463,5.36907696723938
061,ovrag,Q2,Party classification,CLASH,True,secured_unsecured,True,1,False,,0,,0.3,0.9017,0.8813,0.8914,1.5127360820770264,5.0255372524261475,1.2261807918548584,7.764820098876953
061,ovrag,Q3,SecuredLoan / UnsecuredLoan disjointness,CLASH,True,secured_unsecured,True,1,False,,0,,0.4138,0.9239,0.9368,0.9303,2.2688610553741455,10.195200204849243,1.0606770515441895,13.52492094039917
061,ovrag,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLASH,True,secured_unsecured,True,1,False,,0,,0.2727,0.8918,0.9101,0.9008,10.212242126464844,6.546889305114746,1.4090020656585693,18.168527126312256
061,ovrag,Q5,Comprehensive extraction,CLASH,True,secured_unsecured,True,1,False,,0,,0.3579,0.839,0.9048,0.8707,1.727442979812622,7.150733232498169,1.0357868671417236,9.914209842681885
061,plain,Q1,Loan type classification,CLASH,True,secured_unsecured,,1,False,,,,0.5,0.9145,0.9234,0.9189,1.0437602996826172,0.0,0.0,1.043788194656372
061,plain,Q2,Party classification,CLASH,True,secured_unsecured,,1,False,,,,0.3,0.9017,0.8813,0.8914,1.035069227218628,0.0,0.0,1.0350887775421143
061,plain,Q3,SecuredLoan / UnsecuredLoan disjointness,CLASH,True,secured_unsecured,,1,False,,,,0.4138,0.9239,0.9368,0.9303,0.8923749923706055,0.0,0.0,0.8923890590667725
061,plain,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLASH,True,secured_unsecured,,1,False,,,,0.2791,0.8955,0.9091,0.9022,0.9326231479644775,0.0,0.0,0.9326438903808594
061,plain,Q5,Comprehensive extraction,CLASH,True,secured_unsecured,,1,False,,,,0.3617,0.8407,0.9056,0.8719,1.5089900493621826,0.0,0.0,1.5090000629425049
065,ovrag,Q1,Loan type classification,CLASH,True,secured_unsecured,True,1,False,,0,,0.2286,0.8662,0.8803,0.8732,1.0709869861602783,6.4706103801727295,1.381817102432251,8.92407512664795
065,ovrag,Q2,Party classification,CLASH,True,secured_unsecured,True,1,False,,0,,0.3784,0.9215,0.917,0.9192,1.7418477535247803,4.708293914794922,0.963062047958374,7.413524150848389
065,ovrag,Q3,SecuredLoan / UnsecuredLoan disjointness,CLASH,True,secured_unsecured,True,1,False,,0,,0.1667,0.8926,0.8736,0.883,1.221081256866455,5.732187747955322,0.9490039348602295,7.902431011199951
065,ovrag,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLASH,True,secured_unsecured,True,1,False,,0,,0.2727,0.8916,0.9103,0.9009,1.0798108577728271,3.509483575820923,0.9767930507659912,5.5662360191345215
065,ovrag,Q5,Comprehensive extraction,CLASH,True,secured_unsecured,True,1,False,,0,,0.3659,0.8336,0.905,0.8678,1.6358940601348877,9.110503196716309,0.837064266204834,11.583815097808838
065,plain,Q1,Loan type classification,CLASH,True,secured_unsecured,,1,False,,,,0.2353,0.869,0.8811,0.875,1.178406000137329,0.0,0.0,1.1784451007843018
065,plain,Q2,Party classification,CLASH,True,secured_unsecured,,1,False,,,,0.3784,0.9215,0.917,0.9192,1.4803168773651123,0.0,0.0,1.4803249835968018
065,plain,Q3,SecuredLoan / UnsecuredLoan disjointness,CLASH,True,secured_unsecured,,1,False,,,,0.2222,0.8926,0.8714,0.8819,0.947335958480835,0.0,0.0,0.9473590850830078
065,plain,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLASH,True,secured_unsecured,,1,False,,,,0.2667,0.8826,0.9085,0.8954,1.4482979774475098,0.0,0.0,1.4483258724212646
065,plain,Q5,Comprehensive extraction,CLASH,True,secured_unsecured,,1,False,,,,0.3146,0.8355,0.9021,0.8676,1.7424890995025635,0.0,0.0,1.7425079345703125
076,ovrag,Q1,Loan type classification,CLASH,True,openend_closedend,True,1,False,,0,,0.4706,0.8987,0.8985,0.8986,1.059967041015625,3.6905128955841064,1.096431016921997,5.847141981124878
076,ovrag,Q2,Party classification,CLASH,True,openend_closedend,True,1,False,,0,,0.3243,0.9017,0.8943,0.898,0.8815701007843018,5.6203882694244385,0.9420108795166016,7.444183826446533
076,ovrag,Q3,SecuredLoan / UnsecuredLoan disjointness,CLASH,True,openend_closedend,True,1,False,,0,,0.2857,0.8947,0.9116,0.903,1.069901943206787,5.101869106292725,0.9882917404174805,7.160293102264404
076,ovrag,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLASH,True,openend_closedend,True,1,False,,0,,0.2791,0.8957,0.9098,0.9027,1.2535641193389893,5.559791088104248,0.9134941101074219,7.726961851119995
076,ovrag,Q5,Comprehensive extraction,CLASH,True,openend_closedend,True,1,False,,0,,0.3404,0.8307,0.9052,0.8664,2.340994119644165,8.419010162353516,1.4745368957519531,12.234765768051147
076,plain,Q1,Loan type classification,CLASH,True,openend_closedend,,1,False,,,,0.4706,0.8987,0.8985,0.8986,0.723520040512085,0.0,0.0,0.7235751152038574
076,plain,Q2,Party classification,CLASH,True,openend_closedend,,1,False,,,,0.3243,0.9017,0.8943,0.898,1.0721940994262695,0.0,0.0,1.0722060203552246
076,plain,Q3,SecuredLoan / UnsecuredLoan disjointness,CLASH,True,openend_closedend,,1,False,,,,0.2857,0.8947,0.9116,0.903,1.1668310165405273,0.0,0.0,1.1668508052825928
076,plain,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLASH,True,openend_closedend,,1,False,,,,0.2642,0.8647,0.9058,0.8847,1.1738858222961426,0.0,0.0,1.173901081085205
076,plain,Q5,Comprehensive extraction,CLASH,True,openend_closedend,,1,False,,,,0.375,0.8427,0.9112,0.8756,2.3004729747772217,0.0,0.0,2.3004958629608154
091,ovrag,Q1,Loan type classification,CLASH,True,borrower_type,True,1,False,,0,,0.5,0.9145,0.9234,0.9189,0.812359094619751,3.765744686126709,1.1179170608520508,5.696210145950317
091,ovrag,Q2,Party classification,CLASH,True,borrower_type,True,1,False,,0,,0.3784,0.9175,0.9012,0.9093,1.044623851776123,14.630518674850464,1.0636909008026123,16.73900294303894
091,ovrag,Q3,SecuredLoan / UnsecuredLoan disjointness,CLASH,True,borrower_type,True,1,False,,0,,0.2143,0.8946,0.9119,0.9032,0.974754810333252,4.535336017608643,1.0655038356781006,6.575700998306274
091,ovrag,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLASH,True,borrower_type,True,1,False,,0,,0.2727,0.892,0.9107,0.9013,1.2721540927886963,3.254851818084717,1.336197853088379,5.86377477645874
091,ovrag,Q5,Comprehensive extraction,CLASH,True,borrower_type,True,1,False,,0,,0.383,0.8416,0.9097,0.8743,1.963724136352539,6.0936291217803955,1.708226203918457,9.765747785568237
091,plain,Q1,Loan type classification,CLASH,True,borrower_type,,1,False,,,,0.5,0.9145,0.9234,0.9189,1.2282099723815918,0.0,0.0,1.2282302379608154
091,plain,Q2,Party classification,CLASH,True,borrower_type,,1,False,,,,0.3784,0.9175,0.9012,0.9093,1.0191559791564941,0.0,0.0,1.0191779136657715
091,plain,Q3,SecuredLoan / UnsecuredLoan disjointness,CLASH,True,borrower_type,,1,False,,,,0.2143,0.8946,0.9119,0.9032,0.8914909362792969,0.0,0.0,0.8915069103240967
091,plain,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLASH,True,borrower_type,,1,False,,,,0.2791,0.8957,0.9097,0.9026,1.053858995437622,0.0,0.0,1.0538806915283203
091,plain,Q5,Comprehensive extraction,CLASH,True,borrower_type,,1,False,,,,0.3478,0.8378,0.906,0.8706,1.642024040222168,0.0,0.0,1.6420960426330566
