contract_id,condition,question_id,question_target,ground_truth,expect_clash,clash_type,validation_passed,total_attempts,hard_reject,hard_reject_reason,accepted_at_attempt,error,rouge_l,bertscore_precision,bertscore_recall,bertscore_f1,latency_rag,latency_extraction,latency_validation,latency_total
061,ovrag,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLASH,True,secured_unsecured,True,1,False,,0,,0.2727,0.8918,0.9101,0.9008,1.007979154586792,3.6488397121429443,0.9154620170593262,5.572394132614136
061,ovrag,Q5,Comprehensive extraction,CLASH,True,secured_unsecured,True,1,False,,0,,0.3579,0.8392,0.904,0.8704,1.7237238883972168,6.267782926559448,0.8266541957855225,8.818301916122437
070,ovrag,Q1,Loan type classification,CLASH,True,secured_unsecured,True,1,False,,0,,0.5,0.9145,0.9234,0.9189,1.0517592430114746,5.0163257122039795,0.8532540798187256,6.921422958374023
070,ovrag,Q2,Party classification,CLASH,True,secured_unsecured,True,1,False,,0,,0.3,0.9042,0.8875,0.8958,1.040402889251709,5.9391539096832275,0.8511612415313721,7.830996990203857
070,ovrag,Q3,SecuredLoan / UnsecuredLoan disjointness,CLASH,True,secured_unsecured,False,4,True,"Answer failed ontology validation after 3 correction attempt(s). Last failure: LOGICAL INCONSISTENCY DETECTED
============================================================

The following assertions violate FIBO ontology constraints:

1. TheLoan (Loan) rdf:type SecuredLoan (Class)
2. TheLoan (Loan) rdf:type UnsecuredLoan (Class)
3. TheLoan (Loan) rdf:type CommercialLoan (Class)
4. TheLoan (Loan) rdf:type ClosedEndCredit (Class)
5. TheLender (Lender) rdf:type FinancialInstitution (Class)
6. TheBorrower (Borrower) rdf:type Corporation (Class)
7. TheLoan (Loan) hasLender Commerce Bank of America (Lender)
8. TheLoan (Loan) hasBorrower ACME Industries LLC (Borrower)
9. TheLoan (Loan) hasLoanAmount USD 1,296,000.00 (Literal)
10. TheLoan (Loan) hasInterestRate 5.4% (Literal)
11. TheLoan (Loan) hasMaturityDate November 11, 2032 (Literal)

Possible violations:
• Disjointness: Entity cannot belong to disjoint classes
• Cardinality: Property exceeds allowed number of values
• Irreflexivity: Entity cannot have relation to itself
• Domain/Range: Property applied to incompatible entity types

Reasoner output: Java error message is: Feb 16, 2026 11:50:45 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/RealEstateLoans/Mortgages @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/RealEstateLoans/Mortgages
Feb 16, 2026 11:50:45 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CommercialLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CommercialLoans
Feb 16, 2026 11:50:45 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/ConsumerLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/ConsumerLoans
Feb 16, 2026 11:50:45 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CardAccounts @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CardAccounts
Feb 16, 2026 11:50:45 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/StudentLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/StudentLoans
Feb 16, 2026 11:50:45 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansGeneral/Loans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansGeneral/Loans
Feb 16, 2026 11:50:45 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/GreenLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/GreenLoans
ERROR: Ontology is inconsistent, run ""pellet explain"" to get the reason
",,,0.3429,0.9113,0.9496,0.93,4.248858213424683,6.870700836181641,2.5039639472961426,13.623939037322998
070,ovrag,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLASH,True,secured_unsecured,True,1,False,,0,,0.2727,0.8918,0.9106,0.9011,0.9783830642700195,4.8940489292144775,0.8936252593994141,6.766217231750488
070,ovrag,Q5,Comprehensive extraction,CLASH,True,secured_unsecured,True,1,False,,0,,0.3878,0.841,0.9082,0.8733,2.2469310760498047,5.9379448890686035,0.8155767917633057,9.000550985336304
076,ovrag,Q1,Loan type classification,CLASH,True,openend_closedend,True,1,False,,0,,0.4706,0.8987,0.8985,0.8986,0.7951817512512207,9.420061826705933,0.8429608345031738,11.058359146118164
076,ovrag,Q2,Party classification,CLASH,True,openend_closedend,True,1,False,,0,,0.3243,0.9017,0.8943,0.898,0.9388630390167236,7.5762059688568115,0.8554799556732178,9.370731115341187
076,ovrag,Q3,SecuredLoan / UnsecuredLoan disjointness,CLASH,True,openend_closedend,False,4,True,"Answer failed ontology validation after 3 correction attempt(s). Last failure: LOGICAL INCONSISTENCY DETECTED
============================================================

The following assertions violate FIBO ontology constraints:

1. TheLoan (Loan) rdf:type SecuredLoan (Class)
2. TheLoan (Loan) rdf:type UnsecuredLoan (Class)
3. TheLoan (Loan) rdf:type CommercialLoan (Class)
4. TheLoan (Loan) rdf:type ClosedEndCredit (Class)
5. TheLoan (Loan) hasLender Commerce Bank of America (FinancialInstitution)
6. TheLoan (Loan) hasBorrower ACME Industries LLC (Corporation)
7. TheLoan (Loan) hasLoanAmount USD 1,296,000.00 (Literal)
8. TheLoan (Loan) hasInterestRate 5.4% (Literal)
9. TheLoan (Loan) hasMaturityDate November 11, 2032 (Literal)

Possible violations:
• Disjointness: Entity cannot belong to disjoint classes
• Cardinality: Property exceeds allowed number of values
• Irreflexivity: Entity cannot have relation to itself
• Domain/Range: Property applied to incompatible entity types

Reasoner output: Java error message is: Feb 16, 2026 11:52:10 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/RealEstateLoans/Mortgages @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/RealEstateLoans/Mortgages
Feb 16, 2026 11:52:10 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CommercialLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CommercialLoans
Feb 16, 2026 11:52:10 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/ConsumerLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/ConsumerLoans
Feb 16, 2026 11:52:10 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CardAccounts @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CardAccounts
Feb 16, 2026 11:52:10 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/StudentLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/StudentLoans
Feb 16, 2026 11:52:10 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansGeneral/Loans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansGeneral/Loans
Feb 16, 2026 11:52:10 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/GreenLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/GreenLoans
ERROR: Ontology is inconsistent, run ""pellet explain"" to get the reason
",,,0.3889,0.8801,0.9186,0.899,4.366555213928223,8.394134283065796,2.4236719608306885,15.184831142425537
076,ovrag,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLASH,True,openend_closedend,True,1,False,,0,,0.2727,0.892,0.9106,0.9012,1.0922837257385254,4.12824010848999,0.8574681282043457,6.078185081481934
076,ovrag,Q5,Comprehensive extraction,CLASH,True,openend_closedend,True,1,False,,0,,0.3404,0.838,0.9039,0.8697,1.7770111560821533,6.657776832580566,0.7471358776092529,9.182053089141846
091,ovrag,Q1,Loan type classification,CLASH,True,borrower_type,True,1,False,,0,,0.5,0.9145,0.9234,0.9189,1.0936939716339111,2.866478204727173,0.9778800010681152,4.938186883926392
091,ovrag,Q2,Party classification,CLASH,True,borrower_type,True,1,False,,0,,0.3784,0.9175,0.9012,0.9093,1.1237819194793701,4.8108131885528564,0.8421909809112549,6.776945114135742
091,ovrag,Q3,SecuredLoan / UnsecuredLoan disjointness,CLASH,True,borrower_type,False,4,True,"Answer failed ontology validation after 3 correction attempt(s). Last failure: LOGICAL INCONSISTENCY DETECTED
============================================================

The following assertions violate FIBO ontology constraints:

1. TheLoan (Loan) rdf:type SecuredLoan (Class)
2. TheLoan (Loan) rdf:type UnsecuredLoan (Class)
3. TheLoan (Loan) rdf:type CommercialLoan (Class)
4. TheLoan (Loan) rdf:type ClosedEndCredit (Class)
5. TheLoan (Loan) hasLender Commerce Bank of America (FinancialInstitution)
6. TheLoan (Loan) hasBorrower ACME Industries LLC (Corporation)
7. TheLoan (Loan) hasLoanAmount USD 1,296,000.00 (Literal)
8. TheLoan (Loan) hasInterestRate 5.4% (Literal)
9. TheLoan (Loan) hasMaturityDate November 11, 2032 (Literal)

Possible violations:
• Disjointness: Entity cannot belong to disjoint classes
• Cardinality: Property exceeds allowed number of values
• Irreflexivity: Entity cannot have relation to itself
• Domain/Range: Property applied to incompatible entity types

Reasoner output: Java error message is: Feb 16, 2026 11:53:27 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/RealEstateLoans/Mortgages @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/RealEstateLoans/Mortgages
Feb 16, 2026 11:53:27 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CommercialLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CommercialLoans
Feb 16, 2026 11:53:27 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/ConsumerLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/ConsumerLoans
Feb 16, 2026 11:53:27 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CardAccounts @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CardAccounts
Feb 16, 2026 11:53:27 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/StudentLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/StudentLoans
Feb 16, 2026 11:53:27 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansGeneral/Loans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansGeneral/Loans
Feb 16, 2026 11:53:27 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/GreenLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/GreenLoans
ERROR: Ontology is inconsistent, run ""pellet explain"" to get the reason
",,,0.3125,0.8951,0.9177,0.9063,3.549893379211426,7.816537380218506,2.4884259700775146,13.855264902114868
091,ovrag,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLASH,True,borrower_type,True,1,False,,0,,0.2727,0.892,0.9107,0.9013,1.0076889991760254,3.7894279956817627,0.8395521640777588,5.636767148971558
091,ovrag,Q5,Comprehensive extraction,CLASH,True,borrower_type,True,1,False,,0,,0.3789,0.836,0.8969,0.8654,2.0829319953918457,6.609318017959595,0.7937960624694824,9.486201047897339
096,ovrag,Q1,Loan type classification,CLASH,True,lender_type,True,1,False,,0,,0.2222,0.8587,0.9134,0.8852,1.1890041828155518,4.702367782592773,0.8289730548858643,6.7204999923706055
096,ovrag,Q2,Party classification,CLASH,True,lender_type,True,1,False,,0,,0.3077,0.8947,0.8797,0.8871,0.9999427795410156,4.095300674438477,0.8369979858398438,5.932429075241089
096,ovrag,Q3,SecuredLoan / UnsecuredLoan disjointness,CLASH,True,lender_type,False,4,True,"Answer failed ontology validation after 3 correction attempt(s). Last failure: LOGICAL INCONSISTENCY DETECTED
============================================================

The following assertions violate FIBO ontology constraints:

1. TheLoan (Loan) rdf:type SecuredLoan (Class)
2. TheLoan (Loan) rdf:type UnsecuredLoan (Class)
3. TheLoan (Loan) rdf:type CommercialLoan (Class)
4. TheLoan (Loan) rdf:type ClosedEndCredit (Class)
5. TheLoan (Loan) hasLender Commerce Bank of America (FinancialInstitution)
6. TheLoan (Loan) hasBorrower ACME Industries LLC (Corporation)
7. TheLoan (Loan) hasLoanAmount USD 1,296,000.00 (Literal)
8. TheLoan (Loan) hasInterestRate 5.4% (Literal)
9. TheLoan (Loan) hasMaturityDate November 11, 2032 (Literal)

Possible violations:
• Disjointness: Entity cannot belong to disjoint classes
• Cardinality: Property exceeds allowed number of values
• Irreflexivity: Entity cannot have relation to itself
• Domain/Range: Property applied to incompatible entity types

Reasoner output: Java error message is: Feb 16, 2026 11:54:39 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/RealEstateLoans/Mortgages @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/RealEstateLoans/Mortgages
Feb 16, 2026 11:54:39 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CommercialLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CommercialLoans
Feb 16, 2026 11:54:39 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/ConsumerLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/ConsumerLoans
Feb 16, 2026 11:54:39 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CardAccounts @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CardAccounts
Feb 16, 2026 11:54:39 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/StudentLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/StudentLoans
Feb 16, 2026 11:54:39 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansGeneral/Loans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansGeneral/Loans
Feb 16, 2026 11:54:39 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/GreenLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/GreenLoans
ERROR: Ontology is inconsistent, run ""pellet explain"" to get the reason
",,,0.2105,0.8805,0.9312,0.9051,3.9012131690979004,7.0427634716033936,2.393498182296753,13.337870121002197
096,ovrag,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLASH,True,lender_type,True,1,False,,0,,0.2727,0.8918,0.911,0.9013,0.8888270854949951,4.281440258026123,0.8466129302978516,6.016995906829834
096,ovrag,Q5,Comprehensive extraction,CLASH,True,lender_type,True,1,False,,0,,0.3478,0.8384,0.9056,0.8707,1.938222885131836,4.852402925491333,0.8805539608001709,7.6714348793029785
